DANIEL_SEDIN_20102011_Playoffs,0.248228466470804
BRENDAN_SHANAHAN_20082009_Playoffs,0.243302103767484
JOE_THORNTON_20122013_Playoffs,0.183998325590321
MIROSLAV_SATAN_20092010_Playoffs,0.182177947651191
JANNIK_HANSEN_20102011_Playoffs,0.163794145646112
PAUL_MARA_20082009_Playoffs,0.160645658213478
MIKE_COMMODORE_20072008_Playoffs,0.156180431300151
DEREK_STEPAN_20122013_Playoffs,0.154905093124595
TEPPO_NUMMINEN_20062007_Playoffs,0.146257722848945
MIKE_SMITH_20102011_Playoffs,0.143046247048221
MARTIN_JONES_20132014_Playoffs,0.139209368466587
JEFF_FINGER_20072008_Playoffs,0.13754193249519
DENNIS_WIDEMAN_20092010_Playoffs,0.131665508369491
JEREMY_ROENICK_20072008_Playoffs,0.122615396278901
DAVID_LEGWAND_20112012_Playoffs,0.116156453863779
NICKLAS_BACKSTROM_20112012_Playoffs,0.113223676721994
DUNCAN_KEITH_20122013_Playoffs,0.110698066925412
ADRIAN_AUCOIN_20112012_Playoffs,0.105904078850666
DUSTIN_BYFUGLIEN_20092010_Playoffs,0.101269090150048
BRETT_LEBDA_20072008_Playoffs,0.101108495474923
JORDIN_TOOTOO_20102011_Playoffs,0.100366758635469
JOHN-MICHAEL_LILES_20072008_Playoffs,0.0999635017055073
KARL_ALZNER_20122013_Playoffs,0.0868355638610809
DEVIN_SETOGUCHI_20102011_Playoffs,0.0850255476584746
RYAN_CALLAHAN_20122013_Playoffs,0.0842463560114162
PATRICK_KANE_20132014_Playoffs,0.0798287582285828
DAINIUS_ZUBRUS_20112012_Playoffs,0.0789854822724286
RUSLAN_FEDOTENKO_20082009_Playoffs,0.0789200690244098
SERGEI_GONCHAR_20082009_Playoffs,0.0778387421610574
JUSTIN_ABDELKADER_20122013_Playoffs,0.0773739646853893
MARC-ANDRE_BERGERON_20102011_Playoffs,0.075935934614696
PAUL_MARA_20062007_Playoffs,0.0742126883280224
JOE_CORVO_20082009_Playoffs,0.0698835185236005
JAMES_VAN RIEMSDYK_20092010_Playoffs,0.0644799033951709
BRETT_LEBDA_20082009_Playoffs,0.0638929143892902
PAVEL_DATSYUK_20082009_Playoffs,0.0564829407996975
CHRIS_KREIDER_20112012_Playoffs,0.0556011237040775
CLAUDE_GIROUX_20092010_Playoffs,0.0538518331405391
DANNY_MARKOV_20062007_Playoffs,0.0530271695956912
SEAN_O'DONNELL_20062007_Playoffs,0.0523768558408549
TANNER_PEARSON_20132014_Playoffs,0.0497017826036518
JAKOB_SILFVERBERG_20122013_Playoffs,0.049199087399998
MATT_CARLE_20072008_Playoffs,0.0484196981757799
BRAD_STUART_20102011_Playoffs,0.0457346525286542
MIKAEL_SAMUELSSON_20072008_Playoffs,0.0427177000226359
MATT_BARTKOWSKI_20132014_Playoffs,0.0423753289646643
CAM_BARKER_20082009_Playoffs,0.0411860288560219
DEREK_STEPAN_20112012_Playoffs,0.0398032495078515
ADAM_MCQUAID_20102011_Playoffs,0.0390796575302572
BRAD_RICHARDS_20072008_Playoffs,0.0362402536154645
KEVIN_KLEIN_20132014_Playoffs,0.0360492497599286
MARIAN_HOSSA_20072008_Playoffs,0.0298058476855652
KEVIN_BIEKSA_20112012_Playoffs,0.0290360490991232
SIDNEY_CROSBY_20092010_Playoffs,0.0281862516941642
ARRON_ASHAM_20092010_Playoffs,0.0278015810424648
PASCAL_DUPUIS_20062007_Playoffs,0.0276789254787559
DUSTIN_PENNER_20122013_Playoffs,0.0259284223377698
MAXIM_LAPIERRE_20092010_Playoffs,0.0245882510772928
IAN_WHITE_20102011_Playoffs,0.0143458541675637
ROB_NIEDERMAYER_20052006_Playoffs,0.0140079772893296
MATT_COOKE_20122013_Playoffs,0.0125303682703011
WADE_REDDEN_20052006_Playoffs,0.0103874056975961
DEVIN_SETOGUCHI_20092010_Playoffs,0.00901658492715366
DREW_DOUGHTY_20112012_Playoffs,0.00867800312135527
CHRIS_CHELIOS_20062007_Playoffs,0.00832219567442405
ERIC_DESJARDINS_20052006_Playoffs,0.00719541937977911
BRENT_SEABROOK_20122013_Playoffs,0.00659753227272889
RICK_NASH_20122013_Playoffs,0.0034880267251961
MIKE_KOMISAREK_20072008_Playoffs,0.00291037867657547
HENRIK_TALLINDER_20062007_Playoffs,0.000397152712393641
SCOTT_HARTNELL_20092010_Playoffs,-0.000670139145562448
CHRIS_PHILLIPS_20052006_Playoffs,-0.0013199116208376
BRAD_RICHARDS_20052006_Playoffs,-0.00194990378092038
NIKLAS_KRONWALL_20102011_Playoffs,-0.00205216381566728
DANIEL_ALFREDSSON_20062007_Playoffs,-0.00224063900430469
BRIAN_CAMPBELL_20072008_Playoffs,-0.00267326921628228
JOSH_GORGES_20072008_Playoffs,-0.00343834340201635
MIKE_COMMODORE_20032004_Playoffs,-0.00357163734675881
REM_MURRAY_20052006_Playoffs,-0.00518382456101818
OSSI_VAANANEN_20032004_Playoffs,-0.00519574296894292
PAVEL_DATSYUK_20062007_Playoffs,-0.00607927766905122
CHRIS_KELLY_20102011_Playoffs,-0.00666947295786119
RYANE_CLOWE_20072008_Playoffs,-0.00716685650682081
MATTIAS_OHLUND_20102011_Playoffs,-0.00756011463357974
DION_PHANEUF_20072008_Playoffs,-0.0084048834611465
BRAD_STUART_20072008_Playoffs,-0.00935943127190736
FRANCOIS_BEAUCHEMIN_20082009_Playoffs,-0.00981106700052638
ILYA_KOVALCHUK_20112012_Playoffs,-0.0100396096406836
CHRIS_PRONGER_20052006_Playoffs,-0.011683722010912
ARRON_ASHAM_20122013_Playoffs,-0.0121265276575767
NICK_SPALING_20112012_Playoffs,-0.012195414879977
BARRET_JACKMAN_20112012_Playoffs,-0.0130255078503068
FEDOR_TYUTIN_20062007_Playoffs,-0.0130918327138005
DANIEL_BRIERE_20092010_Playoffs,-0.0169985064932606
JORDAN_STAAL_20072008_Playoffs,-0.0172246650013963
MATT_FRATTIN_20122013_Playoffs,-0.0175529354875854
DAVE_BOLLAND_20082009_Playoffs,-0.0193985186061009
WILLIE_MITCHELL_20132014_Playoffs,-0.0197375614438855
ANTON_VOLCHENKOV_20112012_Playoffs,-0.0208148899277044
FRANTISEK_KABERLE_20052006_Playoffs,-0.0213999661019538
ANTOINE_VERMETTE_20112012_Playoffs,-0.0225498816736608
BRAD_STUART_20132014_Playoffs,-0.0239022224582752
JORDAN_HENDRY_20092010_Playoffs,-0.025194681054856
JOHNNY_ODUYA_20122013_Playoffs,-0.0295698298026154
BRAYDON_COBURN_20092010_Playoffs,-0.0316673718846528
NICKLAS_LIDSTROM_20092010_Playoffs,-0.0368347088129226
CHRIS_PRONGER_20062007_Playoffs,-0.0386291803942715
MARC-EDOUARD_VLASIC_20102011_Playoffs,-0.0406752031944504
BRIAN_BOUCHER_20102011_Playoffs,-0.0429825926738547
ROBYN_REGEHR_20122013_Playoffs,-0.0442190389779531
STEPHEN_WEISS_20112012_Playoffs,-0.0465477167752822
DREW_MILLER_20092010_Playoffs,-0.0471073697967911
BRAD_STUART_20112012_Playoffs,-0.0476763700779855
JOE_PAVELSKI_20102011_Playoffs,-0.0494083691697762
SERGEI_FEDOROV_20082009_Playoffs,-0.0499050169385088
JOHNNY_BOYCHUK_20102011_Playoffs,-0.0514709948765705
DANIEL_CLEARY_20072008_Playoffs,-0.0525384475578396
DAVID_KREJCI_20122013_Playoffs,-0.0528405532881066
CARL_HAGELIN_20112012_Playoffs,-0.0539381655261668
RYANE_CLOWE_20102011_Playoffs,-0.0541532583141961
MICHAL_ROZSIVAL_20112012_Playoffs,-0.0559197352799966
ANDREAS_LILJA_20062007_Playoffs,-0.058932885096712
PASCAL_DUPUIS_20072008_Playoffs,-0.0619464693214605
BRIAN_CAMPBELL_20062007_Playoffs,-0.0622593035419135
BRAD_STUART_20082009_Playoffs,-0.0644614172955594
SHAWN_HORCOFF_20052006_Playoffs,-0.0649493095057226
RYAN_SMYTH_20052006_Playoffs,-0.0753804619862597
KYLE_CUMISKEY_20092010_Playoffs,-0.0963910656381691
RYAN_MCDONAGH_20122013_Playoffs,-0.0991499970840493
MATT_CARLE_20102011_Playoffs,-0.103383426336574
BROOKS_ORPIK_20072008_Playoffs,-0.103837371406375
MARK_STREIT_20072008_Playoffs,-0.117635474805028
TUOMO_RUUTU_20082009_Playoffs,-0.118638327711857
TODD_MARCHANT_20082009_Playoffs,-0.123401012331289
KRIS_VERSTEEG_20132014_Playoffs,-0.123904897826764
MICHAEL_DEL ZOTTO_20112012_Playoffs,-0.126217980361215
NICKLAS_LIDSTROM_20052006_Playoffs,-0.136537785522249
DANIEL_BRIERE_20052006_Playoffs,-0.137612374097821
JARRET_STOLL_20052006_Playoffs,-0.152336491178167
JASON_SPEZZA_20062007_Playoffs,-0.165791765284038
MICHAL_HANDZUS_20132014_Playoffs,-0.228856868060284
HENRIK_SEDIN_20062007_Playoffs,-0.235626421667655
THOMAS_VANEK_20062007_Playoffs,-0.238175671319187
DAVE_ANDREYCHUK_20032004_Playoffs,-0.250651053833087
ADAM_HALL_20102011_Playoffs,-0.252908639009134
CARL_HAGELIN_20132014_Playoffs,-0.271025072732782
MILAN_JURCINA_20082009_Playoffs,-0.322744824150558
